month,date,vol,vol_unadj
187,2015-08,49737814741.29356,54390778915.15151
188,2015-09,50531736166.36534,50423636309.09089
189,2015-10,50016377451.27859,48002598940.40404
190,2015-11,49054483902.12898,45652364516.16161
191,2015-12,49402530206.44102,48177378971.71716
192,2016-01,49277369695.86987,43126758713.63637
193,2016-02,53856853708.56786,48351199546.9697
194,2016-03,48735127910.1574,53466279381.81818
195,2016-04,50983799803.52596,51139553278.7879
196,2016-05,49110475488.18961,52890982833.33334
197,2016-06,50548405087.08832,51746466900.00003
198,2016-07,50758216938.01517,53946457420.20205
199,2016-08,52077397311.15765,56748950288.38389
200,2016-09,52155606046.02918,52047273160.10099
201,2016-10,50912557933.35297,49062364825.75756
202,2016-11,51117090630.94849,47984211160.60606
203,2016-12,53152427231.58808,52196593730.30302
204,2017-01,50523570699.93571,44336739496.46463
205,2017-02,51369368727.8307,45996143879.79797
206,2017-03,50690317684.22572,55475831413.63638
207,2017-04,49554197361.97047,49397774125.25255
208,2017-05,50562272847.31689,54454501616.66667
209,2017-06,50440377708.78865,51568373464.64645
210,2017-07,49952129634.85361,52957179112.62626
211,2017-08,48891146100.10293,53103768614.64646
212,2017-09,50899873484.43426,50707576043.43434
213,2017-10,50910254381.40139,49309947682.32317
214,2017-11,52366272114.3381,49339697937.37375
215,2017-12,52056920048.2065,51345788359.09093
216,2018-01,52231924233.00448,45935965569.69698
217,2018-02,52337141594.82822,46737130347.47476
218,2018-03,52200563076.37308,57180070712.12124
219,2018-04,50904632645.97352,50750783892.92931
220,2018-05,52326878752.93388,56353850380.30302
221,2018-06,52494538160.21134,53726817060.60607
222,2018-07,51315312075.47227,54398863737.87878
223,2018-08,52846526910.64271,56941066996.46463
224,2018-09,51532180195.92937,51131781810.60605
225,2018-10,53329070241.28966,51768361141.41414
226,2018-11,54002130767.43637,50949914609.59596
227,2018-12,53836560039.62466,53092304035.35355
228,2019-01,52720948027.50652,46514473534.34343
229,2019-02,52959298927.31415,47290445891.9192
230,2019-03,53795340770.81121,59130069165.65658
231,2019-04,54675382159.40894,54811262272.22226
232,2019-05,54800967603.60952,58966715909.59602
233,2019-06,53362251478.23811,54807192953.53533
234,2019-07,55608325644.65767,58809029154.54547
235,2019-08,56902190004.65853,60880020203.0303
236,2019-09,55164195294.28852,54615125294.94949
237,2019-10,56078078853.16946,54540640321.21213
238,2019-11,58314572824.55129,54592156196.46467
239,2019-12,57101311011.58792,56024995862.62628
240,2020-01,57110591753.82279,50574842109.09095
241,2020-02,58989807340.65905,52843627443.43433
242,2020-03,42187698176.06626,46619921279.79797
243,2020-04,39855832883.85764,40362599638.88888
244,2020-05,54382533009.21252,58454149761.11115
245,2020-06,59741043885.98672,61759716726.26263
246,2020-07,58340283930.10648,61445516725.25255
247,2020-08,57381875034.64671,60976532178.78793
248,2020-09,60574040574.00946,59871851358.0808
249,2020-10,61553564596.89106,59629452202.02023
250,2020-11,58027117330.14048,53804729440.90909
251,2020-12,61402712475.0274,59945267405.55547
252,2021-01,62744509530.12485,55842701150.50504
253,2021-02,59085259966.62123,53402573407.57576
254,2021-03,70685312771.79741,78247193409.09091
255,2021-04,72365948731.82861,73993434997.47476
256,2021-05,69226566631.65018,74423557416.16159
257,2021-06,71336002490.11812,73972282207.07069
258,2021-07,69074722470.5872,72412671560.10104
259,2021-08,65342833554.39677,69244274138.88885
260,2021-09,66120088258.49107,65539697274.24239
261,2021-10,66975644424.20211,64613623643.93936
262,2021-11,69736538308.44797,63766234273.7374
263,2021-12,68747147737.48828,66710315116.6667
264,2022-01,68988890460.90692,61506297437.87878
265,2022-02,70059320251.33447,64026136676.76765
266,2022-03,70218680670.22261,77931257725.75754
267,2022-04,70065954348.11755,72289124316.66663
268,2022-05,66364162566.19427,71465142681.31316
269,2022-06,67986975856.35184,70673286086.36366
270,2022-07,64304157229.21914,67067421730.80811
271,2022-08,67132401861.87243,70906425695.95955
272,2022-09,66870601016.30235,66361253158.58582
273,2022-10,65938944835.21014,63209088042.92934
274,2022-11,63537852708.85989,57667103257.57578
275,2022-12,62384936457.41991,60393666478.28282
276,2023-01,64706704665.27367,57739312073.7374
277,2023-02,62389733043.30473,57622550617.67677
278,2023-03,60999844452.81664,67727629248.48487
279,2023-04,59344767132.50768,61557363924.24244
280,2023-05,61982027877.95999,66848191989.39394
281,2023-06,62584341156.7103,64999285188.88885
282,2023-07,61087557901.27712,63370280544.44449
283,2023-08,62251542646.43776,65798237236.86863
284,2023-09,61987001142.5894,61525576372.22227
285,2023-10,60269806289.12595,57619480780.3031
286,2023-11,61692308977.87981,55823422196.46465
287,2023-12,63042414498.52847,60925587758.58583
288,2024-01,60683367140.32715,54133383812.12122
289,2024-02,62254645089.17982,57808845613.63636
290,2024-03,59164812091.30387,65757169532.10993
291,2024-04,60916448201.96911,63370815790.29031
292,2024-05,61920545429.20425,66803101399.44371
293,2024-06,58314308628.81497,60533229113.9304
294,2024-07,63191516659.3537,65233676374.28551
295,2024-08,62938121703.61459,66668601990.70147
