month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
202,2016-11,.0229802674115368,-.0425354532195456,-.0504975792272588,-.0457014234730568
203,2016-12,-.0083727428568802,-.0111349228059539,-.02158912368487,-.0440429610160391
204,2017-01,.0786602931400121,.0743289509038514,.0041981030773474,-.0386807702306522
205,2017-02,-.074674010515436,-.0880898342228417,-.0640132725037015,-.0523292625739252
206,2017-03,-.0002624494921427,.0138922865461729,.0491568977391366,.0713377072283099
207,2017-04,-.0730862123280394,-.0797250241331482,-.0718772622245098,-.0995163320361478
208,2017-05,-.0662640239576592,-.1265474316201424,-.1412041567969574,-.0949099553145493
209,2017-06,-.0515160800671979,-.0417726389015859,-.054074999274878,-.0876815940467406
210,2017-07,-.0654393836159435,-.0999537587275629,-.0714361133263842,-.0181122749605157
211,2017-08,-.0568551195839512,-.068633586990339,-.0085725970729671,.0555022919205892
212,2017-09,-.0982499371628991,-.1035842587681112,-.0927762673594312,-.113783992107239
213,2017-10,-.0075524525576065,-.0122532185799519,.0253577932502175,.156884451110861
214,2017-11,.015476560047884,.0172214715010406,.0217383967322377,.0368597519971228
215,2017-12,-.0211285230426387,-.0282168490685665,-.0051916790538209,.0067770512103396
216,2018-01,-.0369575255279189,-.047658293384586,.004839108920893,.0458044188532562
217,2018-02,-.0044865752682401,.0071148847674325,.0187775875995668,.0366940866518468
218,2018-03,-.0428511137889579,-.0283444900131094,-.0737574070595442,-.0882177152647722
219,2018-04,.0155378767902903,.0517127502122095,.031192239709152,.0660281432483238
220,2018-05,.000038549533466,.0369524189423698,.0550972257095139,.0661324960663775
221,2018-06,-.0414029657740068,-.0104931962731184,-.0232674239774648,-.007849003122496
222,2018-07,.0075323365249519,.029028459496029,-.0360894256591625,-.0898967194305849
223,2018-08,.0340471242280028,.0701596369369415,.0070823822837315,-.040330759999071
224,2018-09,.0654029097682831,.1001638914383065,.0913747677078204,.1037416548704209
225,2018-10,.0599100796055476,.1214182839072656,.1179171734901755,.0838663255975952
226,2018-11,-.0096243411846505,.0349684691573231,.0313255082614129,.0634457418936402
227,2018-12,.0159578497621265,.0276103798374084,.0073890042553849,.0366856854367194
228,2019-01,.0575375430894208,.0645739901547212,.0315345947993268,.0753066704217055
229,2019-02,.0420692818439483,.0383304873932455,.0261046076616074,.0500830898316972
230,2019-03,.054241894833175,.0266471139573683,.0931868530585581,.22789261314804
231,2019-04,.0410548370486801,.0441731666057644,.0598038078626492,.0979907990708694
232,2019-05,.0330446413283447,.0333113927491277,.0486247122127523,.0553230496972895
233,2019-06,.0707413495445135,.0476507408382976,.0513706155948637,.046823305338685
234,2019-07,.0504021414445669,.0208935188114312,-.0047215802559157,-.0127912422591815
235,2019-08,.2069142176988242,.1896576094699549,.1385743836867853,.115535450552338
236,2019-09,.2293257042632676,.208430072374344,.2138264978255277,.2244984902246551
237,2019-10,.1301036612470245,.0959937319902325,.0859775746604609,.0822763936227279
238,2019-11,.0820410211501108,.0856904551269231,.0787948380623956,.0793005653809785
239,2019-12,.1571428038818738,.1539959153232401,.1473731704865334,.1749864077971209
240,2020-01,.107111622333583,.07256003258993,.103571546434937,.1122833333333332
241,2020-02,.1293696020962098,.1081069175710803,.1429523219556769,.1654725602172898
242,2020-03,-.1594620656948281,-.150123520671831,-.2110715120131855,-.2968941888826659
243,2020-04,-.431940396842775,-.4512091743937908,-.5145154745743814,-.5842939631508884
244,2020-05,-.4106640158562667,-.4329556578455661,-.5119715714436566,-.5597288792316305
245,2020-06,-.3331932526268332,-.3732670831954882,-.4133275947134726,-.4303141148626873
246,2020-07,-.2398422929750652,-.3021013978062365,-.3645554952197692,-.4014238932833154
247,2020-08,-.2933023026918811,-.3022976100725033,-.3698336748937596,-.4151708988638729
248,2020-09,-.2598933522770285,-.2665038216753901,-.3504666928085964,-.3800781565491833
249,2020-10,-.1115041843084196,-.11106260936113,-.2496810310496906,-.3466440189366883
250,2020-11,-.0113574304404702,-.0527189960477445,-.1761161663577333,-.2987068785260408
251,2020-12,-.1097432097174326,-.1643177738581882,-.2452952881273474,-.3107915028400557
252,2021-01,-.1043750200635211,-.1270718594656937,-.227825853944887,-.316820397337951
253,2021-02,-.0797110071920596,-.0769001784234009,-.2030117630836408,-.2941825816244588
254,2021-03,.3596846164262542,.3157724080972169,.2050503631120673,.1402384990581651
