month,date,vol,vol_unadj,age_group
119,2009-12,9154128236.18174,9640996248,Age 65 and older
120,2010-01,10360499516.6119,6953007240,Younger than 30
120,2010-01,49047592261.8154,41072506032,Age 30-44
120,2010-01,55816716463.6314,48687134232,Age 45-64
120,2010-01,8698153041.25051,8623360776,Age 65 and older
121,2010-02,11528240819.8578,8388140448,Younger than 30
121,2010-02,43784237796.2775,35274141696,Age 30-44
121,2010-02,50105066499.0012,42593072496,Age 45-64
121,2010-02,7526343418.66603,7268917128,Age 65 and older
122,2010-03,12221103035.2487,11870061936,Younger than 30
122,2010-03,46296467200.0825,51769209624,Age 45-64
122,2010-03,47471924758.6928,47297423424,Age 30-44
122,2010-03,7440334729.06586,9101444376,Age 65 and older
123,2010-04,12935336067.8752,13169807496,Younger than 30
123,2010-04,47032040143.6673,46758135720,Age 30-44
123,2010-04,49033511620.4327,50226879528,Age 45-64
123,2010-04,7982595226.60985,8405106624,Age 65 and older
124,2010-05,12732481713.1497,13256254272,Younger than 30
124,2010-05,45356284901.1614,44939296848,Age 30-44
124,2010-05,48425803745.4294,43764364056,Age 45-64
124,2010-05,8227370006.08986,7959324888,Age 65 and older
125,2010-06,12914890677.7701,14657380608,Younger than 30
125,2010-06,53399882250.3945,56368704936,Age 45-64
125,2010-06,54263511703.2535,60303602568,Age 30-44
125,2010-06,8802209180.98432,9294137376,Age 65 and older
126,2010-07,10024430124.6342,9230293752,Age 65 and older
126,2010-07,54871066727.6346,54950137536,Age 30-44
126,2010-07,60445934882.2356,58019284056,Age 45-64
126,2010-07,8946441092.85306,9508669872,Younger than 30
127,2010-08,10063313065.2071,10829564088,Younger than 30
127,2010-08,12670481930.7526,12066934704,Age 65 and older
127,2010-08,64737454503.1192,68657098536,Age 30-44
127,2010-08,75195570938.933,75262537320,Age 45-64
128,2010-09,11000850401.5197,11809051872,Younger than 30
128,2010-09,14654351296.3923,14077142760,Age 65 and older
128,2010-09,72552139679.2172,71454440808,Age 30-44
128,2010-09,80795603630.4903,82358771592,Age 45-64
129,2010-10,11497896555.6648,12205082232,Younger than 30
129,2010-10,14417529082.4585,14304032208,Age 65 and older
129,2010-10,69508703083.4066,72949692240,Age 30-44
129,2010-10,83539593739.0428,84844982736,Age 45-64
130,2010-11,10792389836.7984,11329397184,Younger than 30
130,2010-11,13846227176.7277,13705016880,Age 65 and older
130,2010-11,67089035671.4448,73407827352,Age 30-44
130,2010-11,82138823350.8525,85552357608,Age 45-64
131,2010-12,13801163630.9379,14494945272,Age 65 and older
131,2010-12,62818717767.3309,70554702408,Age 30-44
