month,date,vol,vol_unadj
165,2013-10,103634090873.6941,108655314898.99
166,2013-11,101125410257.6242,97794565308.58585
167,2013-12,98814913081.27434,100397873558.5859
168,2014-01,93884455233.83731,78516864376.26257
169,2014-02,88763548240.07071,71964176339.39397
170,2014-03,91742033432.68211,88769454085.85857
171,2014-04,98293472629.97391,97595407045.45454
172,2014-05,100375689273.2798,106717552121.2121
173,2014-06,104227351827.5514,117859989679.798
174,2014-07,109648175526.2144,124226365315.6566
175,2014-08,107120215592.5305,116590180636.8687
176,2014-09,112308429133.1344,113695114848.9899
177,2014-10,112519224502.8609,115212479480.8081
178,2014-11,118005358595.4958,109984186320.202
179,2014-12,127618228416.2512,128898975272.7272
180,2015-01,125305480525.6466,100825492552.5253
181,2015-02,167286032672.0797,131332160003.5354
182,2015-03,170479523069.281,167994138202.5251
183,2015-04,153190013848.372,153055688488.3839
184,2015-05,149375662352.5204,160756596813.1313
185,2015-06,150025806508.044,172968715266.1615
186,2015-07,138611258681.5961,156426522004.0405
187,2015-08,129732675323.1108,142510095933.8384
188,2015-09,135364505000.7115,139932709081.8182
189,2015-10,132686912728.2175,136949041236.8687
190,2015-11,126969409064.2442,118219708799.9999
191,2015-12,135885419070.3858,136579886733.8383
192,2016-01,136432568212.4752,105275330886.3636
193,2016-02,145228233516.2917,110754703116.6667
194,2016-03,162097310474.2023,160773537563.1314
195,2016-04,163471743630.1974,160765191116.6668
196,2016-05,161519589580.992,174086006123.7374
197,2016-06,164282814933.9001,189551772790.404
198,2016-07,154708955689.8012,172739995305.5555
199,2016-08,188785955614.6534,213983795605.5556
200,2016-09,188709028336.7421,197726546923.7375
201,2016-10,187789364895.4123,198171942583.3334
202,2016-11,187883650193.535,178756212811.1111
203,2016-12,178101879752.1532,175898964691.9193
204,2017-01,160362465439.4749,120352046569.192
205,2017-02,145710422001.0696,109800421288.889
206,2017-03,141495211715.6211,138069296370.2019
207,2017-04,134343828211.8054,129409254356.0606
208,2017-05,144448172361.0548,156945396404.0405
209,2017-06,144821184005.1553,167043902632.8282
210,2017-07,139538743570.9807,155065602838.3839
211,2017-08,144113643345.6228,166473079889.899
212,2017-09,142385438609.4822,150436247881.3131
213,2017-10,146811152516.4891,157833946320.7072
214,2017-11,151012061189.2527,145548337868.1818
215,2017-12,148850238008.0455,143434868945.9596
216,2018-01,152198553330.1106,113078802227.2728
217,2018-02,146672981793.1931,111237913795.4546
218,2018-03,143456004673.0171,138528665478.2828
219,2018-04,141192961170.256,136610446946.4647
