month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
265,2022-02,-.2603096555155567,-.351467366340952,-.4134862974490706,-.5405683705572072
266,2022-03,-.2604153427721712,-.3788194031625252,-.458917253933517,-.5446136539875034
267,2022-04,-.2310130693480924,-.3945283126267635,-.4460492156577719,-.5316012365470715
268,2022-05,-.2485874171465831,-.3946981748024346,-.4325191470610474,-.4971909586711217
269,2022-06,-.3241610738255041,-.4423511255546156,-.4912725135057791,-.5622385691619783
270,2022-07,-.3761252762654318,-.4920600754959442,-.5285366778995293,-.6018614104309021
271,2022-08,-.3375028558373318,-.461135891887117,-.526521740988806,-.6160206391537231
272,2022-09,-.4547105804418095,-.5131968648241784,-.5557356870187283,-.6503121938335191
273,2022-10,-.5012756516916256,-.554310975091388,-.6032020982970777,-.6739247188080226
274,2022-11,-.4973634709673445,-.6040334238268164,-.6555980129450718,-.7022741162076677
275,2022-12,-.5560661178122408,-.5836662326101505,-.6310181952390691,-.6912497766773109
276,2023-01,-.5472393968977113,-.5883563715113502,-.654295980640588,-.7046675514331749
277,2023-02,-.5558896846436907,-.5410915279455001,-.5737936028461339,-.6290858740686066
278,2023-03,-.4398199065163607,-.4401124020723041,-.5201602367372561,-.5340639373659255
279,2023-04,-.4997972699013381,-.3913884641837503,-.4827130727599029,-.5076988968153493
280,2023-05,-.3353819456997222,-.3053029863269614,-.3110186941522351,-.3502271275243003
281,2023-06,-.2768314108929792,-.2370021873686112,-.2488774530012779,-.2636968698517313
282,2023-07,-.2720006912342845,-.1936132667969564,-.2352526294862203,-.238140463535062
283,2023-08,-.149883610656091,-.2157580157006458,-.1866675092191789,-.2002089503845779
284,2023-09,-.1412755951797786,-.2009478991596636,-.2702948102471232,-.2159473496226295
285,2023-10,-.1150424943749107,-.13890016375514,-.1516781123521288,-.1708862416187156
286,2023-11,-.086054406700945,-.0959275452906272,-.0973490979723383,-.0715438952871146
287,2023-12,.0428487210839762,-.1220361111689752,-.1367074712672533,-.1092098224737639
288,2024-01,.078031132167543,.0223320708642501,.0595433466315478,.0603018625317571
289,2024-02,.0730124058427346,.1076452804146884,.0873010859965597,.0850101081096114
290,2024-03,.0120244437151071,-.1159632208251491,-.0190073213923779,-.092151902825383
