month,date,vol,vol_unadj,age_group
129,2010-10,1011329416.65621,1030461504,Age 65 and older
129,2010-10,1650342288.36706,1653908304,Age 30-44
129,2010-10,2565614389.32968,2616161328,Age 45-64
129,2010-10,750139675.422775,779719848,Younger than 30
130,2010-11,1713824066.47859,2210572272,Age 30-44
130,2010-11,2607398239.1413,3248595336,Age 45-64
130,2010-11,738052923.972513,958692336,Younger than 30
130,2010-11,989966455.681516,1150795560,Age 65 and older
131,2010-12,1582156566.90424,2071189968,Age 30-44
131,2010-12,2369725010.58933,3220388232,Age 45-64
131,2010-12,697885497.913288,894672984,Younger than 30
131,2010-12,885140377.152188,1053182352,Age 65 and older
132,2011-01,1650877561.78035,1326796584,Age 30-44
132,2011-01,2554582494.99622,2050900848,Age 45-64
132,2011-01,762021657.143539,586965408,Younger than 30
132,2011-01,946647915.670964,780989652,Age 65 and older
133,2011-02,1061297232.48298,823756488,Age 65 and older
133,2011-02,1663718014.47364,1318662768,Age 30-44
133,2011-02,2767525005.5035,2106023952,Age 45-64
133,2011-02,759448131.640947,611924616,Younger than 30
134,2011-03,1665244733.43265,1488355560,Age 30-44
134,2011-03,2538516821.25445,2299213968,Age 45-64
134,2011-03,762886608.497605,677044404,Younger than 30
134,2011-03,980614334.796576,952882176,Age 65 and older
135,2011-04,1042225024.00114,1041180264,Age 65 and older
135,2011-04,1812606863.56879,1689455544,Age 30-44
135,2011-04,2714140382.32715,2578241016,Age 45-64
135,2011-04,817773047.435309,741905880,Younger than 30
136,2011-05,1084649214.50001,1156185672,Age 65 and older
136,2011-05,1783232975.43196,1885539768,Age 30-44
136,2011-05,2732770791.72169,2883644664,Age 45-64
136,2011-05,772830798.126506,799399464,Younger than 30
137,2011-06,1097048866.08344,1104484104,Age 65 and older
137,2011-06,1784925891.83011,1641307728,Age 30-44
137,2011-06,2810187590.76459,2633129640,Age 45-64
137,2011-06,804145457.116839,752962464,Younger than 30
138,2011-07,1150875433.96761,1181461632,Age 65 and older
138,2011-07,1795785986.60887,1868387676,Age 30-44
138,2011-07,2927514903.81699,3046923720,Age 45-64
138,2011-07,805950582.737527,816479904,Younger than 30
139,2011-08,1122986029.04465,1101978240,Age 65 and older
139,2011-08,1854529594.9389,1849974792,Age 30-44
139,2011-08,2925548144.57642,2810402184,Age 45-64
139,2011-08,819554218.473032,846742480,Younger than 30
140,2011-09,1185025658.79243,1170848508,Age 65 and older
140,2011-09,1901956944.65685,1801956936,Age 30-44
140,2011-09,3058413992.59604,2891656312,Age 45-64
140,2011-09,845769266.268904,827043056,Younger than 30
141,2011-10,1147491916.60629,1167127560,Age 65 and older
141,2011-10,1878379324.16308,1864229160,Age 30-44
141,2011-10,2868354041.22876,2894272276,Age 45-64
141,2011-10,834302689.478763,860934648,Younger than 30
142,2011-11,1196554141.69281,1385824128,Age 65 and older
142,2011-11,1896604269.57637,2450780472,Age 30-44
142,2011-11,2976317691.59777,3725915592,Age 45-64
142,2011-11,830899917.858705,1083528504,Younger than 30
143,2011-12,1126989233.35655,1310152560,Age 65 and older
143,2011-12,1838375561.77608,2427840792,Age 30-44
143,2011-12,2873523366.65489,3926258928,Age 45-64
143,2011-12,804232415.112438,1031714160,Younger than 30
144,2012-01,1239390538.59694,1030701768,Age 65 and older
144,2012-01,1900016072.81737,1491231528,Age 30-44
144,2012-01,2988943789.84377,2362726824,Age 45-64
144,2012-01,827234246.205775,628696680,Younger than 30
145,2012-02,1399511167.22502,1083933624,Age 65 and older
145,2012-02,1981940693.78678,1619487984,Age 30-44
145,2012-02,3177695167.08082,2496180936,Age 45-64
145,2012-02,868369985.236444,724180512,Younger than 30
146,2012-03,1289241231.79187,1256285880,Age 65 and older
146,2012-03,1988937705.42882,1830731352,Age 30-44
146,2012-03,3090804439.29909,2870340720,Age 45-64
146,2012-03,827917690.653238,751277064,Younger than 30
147,2012-04,1497175852.06891,1519598760,Age 65 and older
147,2012-04,2214839558.509,2074575480,Age 30-44
147,2012-04,3884250847.1195,3730374312,Age 45-64
147,2012-04,887163457.916503,810810176,Younger than 30
148,2012-05,1260182717.86611,1348158024,Age 65 and older
148,2012-05,1953217444.81565,2016175464,Age 30-44
148,2012-05,3017964247.30763,3132568000,Age 45-64
148,2012-05,844378338.428176,854332128,Younger than 30
149,2012-06,1195028454.95044,1202038704,Age 65 and older
149,2012-06,1871572324.48288,1775256360,Age 30-44
149,2012-06,2994627503.24571,2860382464,Age 45-64
149,2012-06,815141330.785003,779074648,Younger than 30
150,2012-07,2475419533.50923,2537642064,Age 30-44
150,2012-07,3659346942.57988,3788983536,Age 65 and older
150,2012-07,5743586358.31565,5889498672,Age 45-64
150,2012-07,896825943.392608,906667416,Younger than 30
151,2012-08,1361318795.11676,1340825376,Age 65 and older
151,2012-08,1979789626.85012,1983245768,Age 30-44
151,2012-08,3148159335.27146,3050926656,Age 45-64
151,2012-08,842884922.52856,871399560,Younger than 30
152,2012-09,1374434763.15901,1355981736,Age 65 and older
152,2012-09,1975576756.84917,1965603552,Age 30-44
152,2012-09,3126285470.98571,3070508424,Age 45-64
152,2012-09,837033747.030753,843460560,Younger than 30
153,2012-10,1441597840.26231,1453998384,Age 65 and older
153,2012-10,2037157226.29508,1897987704,Age 30-44
